Level ID,Level Name,Type,Name,Details,Location,Location hints
20043,Siege Of Pameromon,Largest Territories,Territory Cost,"10.1B (JS, TS)",Territory: Pusdame,"Part of bonuses: Mudburn Woodland, Lakefall Forest, Vralz Wilds"
20043,Siege Of Pameromon,Largest Territories,Territory Cost,"7.4B (JS, TS, QS)",Territory: Muncaster,"Part of bonuses: Mudburn Woodland, Lakefall Forest, Devilwood Wilds"
20043,Siege Of Pameromon,Largest Territories,Territory Cost,"8.0B (JS, TS, QS)",Territory: Trepool,"Part of bonuses: Mudburn Woodland, Lakefall Forest, Devilwood Wilds"
20043,Siege Of Pameromon,Largest Territories,Territory Cost,8.5B (JS),Territory: Serenity Glacier Bridge,Part of bonuses: Serenity Glacier Bridge
20043,Siege Of Pameromon,Largest Territories,Territory Cost,"9.3B (JS, TS, QS)",Territory: Vox Street,"Part of bonuses: Mudburn Woodland, Vox Street, Lakefall Forest"
20043,Siege Of Pameromon,Market,Belluminkling,"Resources: Tin Bar, Iron Bar, Copper Wire, Zinc Bar",Territory: Icehedge,"Part of bonuses: Slyview Woodland, Otter Forest, Flenowth Grove"
20043,Siege Of Pameromon,Market,Mixtup,"Resources: Nickel Bar, Barbed Wire, Lead Bar, Copper Bar",Territory: Pusbreath,"Part of bonuses: Weamont South, Weamont, Goldriver Bazaar"
20043,Siege Of Pameromon,Mercenary Camp,MercenaryCamp000,Base mercs: 57.8M; Base cost: 68.99,Territory: Esterham,"Part of bonuses: Farnmour East, Farnmour, Elysium Park"
20043,Siege Of Pameromon,Mercenary Camp,MercenaryCamp001,Base mercs: 582.1M; Base cost: 686.15,Territory: Knightmire,"Part of bonuses: Peterrance West, Peterrance, Flemasles Market"
20043,Siege Of Pameromon,Mercenary Camp,MercenaryCamp002,Base mercs: 1.2B; Base cost: 671.21,Territory: Pinehold,"Part of bonuses: Livingnor North, Livingnor, Slugleft Bazaar"
20043,Siege Of Pameromon,Mercenary Camp,MercenaryCamp003,Base mercs: 3.3B; Base cost: 603.01,Territory: Fogshagg,"Part of bonuses: Slyview Woodland, Otter Forest, Basin Grove"
20043,Siege Of Pameromon,Mercenary Camp,MercenaryCamp004,Base mercs: 6.2B; Base cost: 798.84,Territory: Stonerock,"Part of bonuses: Fliffat Woodland, Kerb Forest, Lynx Woods"
20043,Siege Of Pameromon,Mercenary Camp,MercenaryCamp005,Base mercs: 10.6B; Base cost: 785.63,Territory: Kinchulish,"Part of bonuses: Weamont South, Weamont, Marblightn Market"
20043,Siege Of Pameromon,Mercenary Camp,MercenaryCamp006,Base mercs: 20.5B; Base cost: 735.65,Territory: Dondrun,"Part of bonuses: Pladud Woodland, Blawth Forest, Jacktree Grove"
20043,Siege Of Pameromon,Meta,Total Armies Required,318.0B,,
20043,Siege Of Pameromon,Meta,Total Base Army Caches,100.7B,,
20043,Siege Of Pameromon,Meta,Total Base Mercenaries,42.4B,,
20043,Siege Of Pameromon,Meta,Total Base Mercenaries Costs,31.5T,,
20043,Siege Of Pameromon,Meta,Total Base Money Caches,3.9T,,
20043,Siege Of Pameromon,Meta,Total Base Money Generation Per Sec,1.7M,,
20043,Siege Of Pameromon,Meta,Total Hospitals Save per Terr,560.4M,,
20043,Siege Of Pameromon,Meta,Total Hospitals Upgrade Costs,2.2T,,
20043,Siege Of Pameromon,Meta,Total Powers Available,TWx11 SACx4 SMx4 FCx12 MRx4 FBx5 IMx3 SLx2,,
20043,Siege Of Pameromon,Meta,Total Territories,357,,
20043,Siege Of Pameromon,Recipe,Barbed Wire,"Requires: Copper Bar x9, Zinc Bar x2",Territory: Shadowcrest,"Part of bonuses: Yatlos Woodland, Kerb Forest, Kyrikx Grove"
20043,Siege Of Pameromon,Recipe,Copper Bar,Requires: Copper x1.4K,Territory: Rendcrack,"Part of bonuses: Farnmour West, Farnmour, Pilgrimage Residence"
20043,Siege Of Pameromon,Recipe,Copper Wire,Requires: Copper Bar x5,Territory: Mapleholt,"Part of bonuses: Fliffat Woodland, Kerb Forest, Uhs Grove"
20043,Siege Of Pameromon,Recipe,Iron Bar,Requires: Iron x1.9K,Territory: Houndacre,"Part of bonuses: Peterrance West, Peterrance, Schiorsteest Market"
20043,Siege Of Pameromon,Recipe,Lead Bar,Requires: Lead x3.7K,Territory: Ironcrystal,"Part of bonuses: Yatlos Woodland, Kerb Forest, Sulz Woods"
20043,Siege Of Pameromon,Recipe,Nail,"Requires: Iron Bar x13, Tin Bar x16",Territory: Barefall,"Part of bonuses: Pladud Woodland, Blawth Forest, Plyvems Woods"
20043,Siege Of Pameromon,Recipe,Nickel Bar,Requires: Nickel x1.9K,Bonus: Slyview Woodland,Part of bonuses: Otter Forest
20043,Siege Of Pameromon,Recipe,Screw,Requires: Iron Bar x7,Territory: Vilelea,"Part of bonuses: Weamont South, Weamont, Goldbite Plaza"
20043,Siege Of Pameromon,Recipe,Silicon Bar,Requires: Silicon x6.1K,Bonus: Mornell Wilds,"Part of bonuses: Haginn Woodland, Blawth Forest"
20043,Siege Of Pameromon,Recipe,Tin Bar,Requires: Tin x1.5K,Territory: Aldbryde,"Part of bonuses: Farnmour West, Farnmour, Augury Residence"
20043,Siege Of Pameromon,Recipe,Zinc Bar,Requires: Zinc x2.6K,Territory: Mutefell,"Part of bonuses: Livingnor South, Livingnor, Gugemp Park"
20043,Siege Of Pameromon,Tech Recipe,!MS: Advanced negotiations,Requires: Nickel Bar x25,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Assert dominance,Requires: Nickel Bar x625,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Bait and switch tactics,Requires: Nickel Bar x45,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Basic Marketing,Requires: Copper Bar x19,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Basic negotiations,"Requires: Copper Wire x2.7K, Tin Bar x8.1K",,
20043,Siege Of Pameromon,Tech Recipe,!MS: Break a few shins,Requires: Lead Bar x68,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Efficient Smelters,Requires: Copper Wire x377,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Faster Construction,Requires: Zinc Bar x417,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Faster Crafters,Requires: Copper Wire x250,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Faster Smelters,Requires: Copper Bar x87,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Hire Actual Doctors,Requires: Zinc Bar x7.3K,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Incentive Program,Requires: Tin Bar x208,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Intern Salesman,Requires: Copper Bar x1.2K,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Medicine Refinement,Requires: Iron Bar x7.2K,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Prefab Assembly,Requires: Zinc Bar x1.7K,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Price Collusion,Requires: Iron Bar x211,,
20043,Siege Of Pameromon,Tech Recipe,!MS: Tell your workers that it's cash,"Requires: Barbed Wire x1.8K, Zinc Bar x3.6K",,
20043,Siege Of Pameromon,Tech Recipe,!MS: Window display on busy street,Requires: Copper Wire x1.3K,,
20043,Siege Of Pameromon,Tech Recipe,Barehand Mining,Requires: Copper Bar x16,,
20043,Siege Of Pameromon,Tech Recipe,Basic Recruitment,Requires: Copper Bar x260,,
20043,Siege Of Pameromon,Tech Recipe,Better Trucks,Requires: Iron Bar x1.8K,,
20043,Siege Of Pameromon,Tech Recipe,Bigger Smelter,Requires: Silicon Bar x150,,
20043,Siege Of Pameromon,Tech Recipe,Bigger Trucks,Requires: Barbed Wire x882,,
20043,Siege Of Pameromon,Tech Recipe,Billboards,Requires: Iron Bar x93,,
20043,Siege Of Pameromon,Tech Recipe,Close loopholes,Requires: Nail x628,,
20043,Siege Of Pameromon,Tech Recipe,College Recruiters,Requires: Barbed Wire x866,,
20043,Siege Of Pameromon,Tech Recipe,Cost Cutting,Requires: Tin Bar x2.0K,,
20043,Siege Of Pameromon,Tech Recipe,Craft Craft Craft,Requires: Screw x1.1K,,
20043,Siege Of Pameromon,Tech Recipe,Craft Dupe,Requires: Nickel Bar x309,,
20043,Siege Of Pameromon,Tech Recipe,Crunch time,Requires: Iron Bar x14.7K,,
20043,Siege Of Pameromon,Tech Recipe,Cut Veteran's Benefits,Requires: Nickel Bar x148,,
20043,Siege Of Pameromon,Tech Recipe,Drafting,Requires: Copper Bar x130,,
20043,Siege Of Pameromon,Tech Recipe,Drill Sergeant pay cuts,Requires: Copper Bar x4.9K,,
20043,Siege Of Pameromon,Tech Recipe,Drills,Requires: Copper Wire x5.4K,,
20043,Siege Of Pameromon,Tech Recipe,Efficient Crafters,Requires: Copper Wire x635,,
20043,Siege Of Pameromon,Tech Recipe,Enforce Mandatory draft,Requires: Tin Bar x16.2K,,
20043,Siege Of Pameromon,Tech Recipe,Enforce the Use Tax,Requires: Nickel Bar x2.5K,,
20043,Siege Of Pameromon,Tech Recipe,Headlamps,Requires: Zinc Bar x882,,
20043,Siege Of Pameromon,Tech Recipe,High School Recruiters,Requires: Copper Bar x20.1K,,
20043,Siege Of Pameromon,Tech Recipe,I WANT YOU posters,Requires: Nail x622,,
20043,Siege Of Pameromon,Tech Recipe,Increase Sales Tax,Requires: Zinc Bar x396,,
20043,Siege Of Pameromon,Tech Recipe,Increase Taxes on Corporations,Requires: Tin Bar x199,,
20043,Siege Of Pameromon,Tech Recipe,Increase Taxes on the Poor,Requires: Nickel Bar x5.2K,,
20043,Siege Of Pameromon,Tech Recipe,Increase Taxes on the Rich,Requires: Tin Bar x513,,
20043,Siege Of Pameromon,Tech Recipe,Infrastructure Upgrades,Requires: Copper Bar x2.4K,,
20043,Siege Of Pameromon,Tech Recipe,Lanterns,Requires: Iron Bar x3.7K,,
20043,Siege Of Pameromon,Tech Recipe,Logistics,Requires: Iron Bar x107,,
20043,Siege Of Pameromon,Tech Recipe,Mandatory draft,Requires: Copper Bar x10.0K,,
20043,Siege Of Pameromon,Tech Recipe,Mega TNT,"Requires: Lead Bar x1.2K, Silicon Bar x341",,
20043,Siege Of Pameromon,Tech Recipe,Middle School Recruiters,Requires: Lead Bar x613,,
20043,Siege Of Pameromon,Tech Recipe,Mine Carts,Requires: Iron Bar x867,,
20043,Siege Of Pameromon,Tech Recipe,Mother Trucker,Requires: Lead Bar x321,,
20043,Siege Of Pameromon,Tech Recipe,Offer Veteran Benefits,Requires: Silicon Bar x175,,
20043,Siege Of Pameromon,Tech Recipe,Pickaxes,Requires: Copper Bar x651,,
20043,Siege Of Pameromon,Tech Recipe,Radio Commercials,Requires: Iron Bar x431,,
20043,Siege Of Pameromon,Tech Recipe,Smelt Dupe,Requires: Nickel Bar x73,,
20043,Siege Of Pameromon,Tech Recipe,Smelt Smelt Smelt,Requires: Nickel Bar x1.2K,,
20043,Siege Of Pameromon,Tech Recipe,Soldier Cloning,"Requires: Nail x1.3K, Barbed Wire x3.6K",,
20043,Siege Of Pameromon,Tech Recipe,Something about Trucks,Requires: Lead Bar x56,,
20043,Siege Of Pameromon,Tech Recipe,TNT,Requires: Screw x1.2K,,
20043,Siege Of Pameromon,Tech Recipe,TV Commercials,Requires: Tin Bar x4.1K,,
20043,Siege Of Pameromon,Tech Recipe,Tariffs,Requires: Lead Bar x132,,
20043,Siege Of Pameromon,Tech Recipe,Torches,Requires: Tin Bar x967,,
20044,Medieval Battleground,Dig Sites,Dig Site 412248815,Cost: 412.2M; Time: 27 hours; Type: c42 u58,Territory: Pirschheide,"Part of bonuses: Walden, Beutelsbach, Waldorf"
20044,Medieval Battleground,Dig Sites,Dig Site 1169471492,Cost: 1.2B; Time: 20 hours; Type: c64 u36,Territory: Gemuesefelder,"Part of bonuses: Walden, Emmsingen, Waldorf"
20044,Medieval Battleground,Dig Sites,Dig Site 2555557057,Cost: 2.6B; Time: 25 hours; Type: c48 u52,Territory: Rotkehlchenwald,"Part of bonuses: RotalgenSumpf, Waldorf, Felden"
20044,Medieval Battleground,Dig Sites,Dig Site 3356139647,Cost: 3.4B; Time: 8 hours; Type: c100,Territory: Franzoesische Hoefe,"Part of bonuses: Speckguertel, Teltow, MigrantenBezirke"
20044,Medieval Battleground,Dig Sites,Dig Site 5140156263,Cost: 5.1B; Time: 20 hours; Type: p58 c24 u12 r06,Territory: Gerosteig,"Part of bonuses: Speckguertel, Waldschloss, Schoenefeld"
20044,Medieval Battleground,Dig Sites,Dig Site 7080442555,Cost: 7.1B; Time: 22 hours; Type: p98 e02,Territory: Kniprode,"Part of bonuses: Speckguertel, Landsberg, Fennpfuhl"
20044,Medieval Battleground,Dig Sites,Dig Site 9111109356,Cost: 9.1B; Time: 23 hours; Type: c52 u48,Territory: Pistorius Pflaster,"Part of bonuses: VororteNord, MirbachPlatz, Wigandstal"
20044,Medieval Battleground,Dig Sites,Dig Site 10712744716,Cost: 10.7B; Time: 36 hours; Type: c14 u86,Territory: Flussgabel,"Part of bonuses: VororteNord, Wigandstal, Hagenbeck"
20044,Medieval Battleground,Dig Sites,Dig Site 14246024076,Cost: 14.2B; Time: 8 hours; Type: c100,Territory: Lindenring,"Part of bonuses: Seewege, Ferbellin, Zeuthen"
20044,Medieval Battleground,Dig Sites,Dig Site 18485553237,Cost: 18.5B; Time: 20 hours; Type: p58 c24 u12 r06,Bonus: Seewege,
20044,Medieval Battleground,Dig Sites,Dig Site 22178318613,Cost: 22.2B; Time: 8 hours; Type: c100,Territory: Schwanebeck Kontor,"Part of bonuses: Flussdelta, PankeTal, Lindenberg"
20044,Medieval Battleground,Dig Sites,Dig Site 24773587025,Cost: 24.8B; Time: 24 hours; Type: c50 u50,Territory: Wildenow,"Part of bonuses: Ludwigshain, Lukenwalde, Felden"
20044,Medieval Battleground,Dig Sites,Dig Site 29344398051,Cost: 29.3B; Time: 22 hours; Type: p98 e02,Territory: Paradeplatz,"Part of bonuses: Festung, Hornwerk"
20044,Medieval Battleground,Dig Sites,Dig Site 40394482858,Cost: 40.4B; Time: 17 hours; Type: p65 c20 u10 r05,Bonus: Felden,
20044,Medieval Battleground,Dig Sites,Dig Site 45901970500,Cost: 45.9B; Time: 12 hours; Type: p99 e01,Territory: Guyot Tor,"Part of bonuses: Festung, Pankow, Schlosspark"
20044,Medieval Battleground,Dig Sites,Dig Site 51376313497,Cost: 51.4B; Time: 24 hours; Type: c51 u49,Territory: Burghof,"Part of bonuses: Festung, Garnison"
20044,Medieval Battleground,Dig Sites,Dig Site 56651717578,Cost: 56.7B; Time: 17 hours; Type: p65 c20 u10 r05,Bonus: Pankow,Part of bonuses: Festung
20044,Medieval Battleground,Dig Sites,Dig Site 59442618672,Cost: 59.4B; Time: 8 hours; Type: c100,Bonus: Festung,
20044,Medieval Battleground,Hospital,Hospital00,"Base armies saved: 34.8M; Upgrade costs: 1.9B, 159.0B, 941.2B",Territory: Sleipnir Aue,"Part of bonuses: Walden, Malchow, Koenigswusterhausen"
20044,Medieval Battleground,Hospital,Hospital01,"Base armies saved: 34.8M; Upgrade costs: 60.7B, 313.9B, 1.8T",Territory: Pflaumenwald,"Part of bonuses: VororteNord, Wigandstal, Preunel"
20044,Medieval Battleground,Hospital,Hospital02,Base armies saved: 84.5M; Upgrade costs: 663.7B,Territory: Schmargendorf,"Part of bonuses: Friedrichshain, Forckenbeck, Felden"
20044,Medieval Battleground,Largest Cache,Army Cache,163.6B,Bonus: Wustrow,Part of bonuses: GemeindeSued
20044,Medieval Battleground,Largest Cache,Army Cache,172.7B,Bonus: Blankenstein,Part of bonuses: GemeindeSued
20044,Medieval Battleground,Largest Cache,Army Cache,843.0M,Territory: Richtplatz,"Part of bonuses: Walden, Rehsturz, Reinbruch"
20044,Medieval Battleground,Largest Cache,Money Cache,22.7M,Bonus: Ahrensfelde,Part of bonuses: Walden
20044,Medieval Battleground,Largest Cache,Money Cache,3.6T,Bonus: Preussenpark,Part of bonuses: GemeindeSued
20044,Medieval Battleground,Largest Cache,Money Cache,76.0B,Bonus: Weissensee,Part of bonuses: Seewege
20044,Medieval Battleground,Largest Cache,Money Cache,8.6T,Bonus: GemeindeSued,
20044,Medieval Battleground,Largest Territories,Territory Cost,"16.3B (JS, TS, QS)",Territory: Apfelplantage,"Part of bonuses: GemeindeSued, Brixplatz, Preussenpark"
20044,Medieval Battleground,Largest Territories,Territory Cost,"17.8B (JS, TS, QS)",Territory: Krupp Berg,"Part of bonuses: GemeindeSued, Preussenpark, AltMoabit"
20044,Medieval Battleground,Largest Territories,Territory Cost,"19.4B (JS, TS, QS)",Territory: Akademie der Kuenste,"Part of bonuses: GemeindeSued, Preussenpark, AltMoabit"
20044,Medieval Battleground,Largest Territories,Territory Cost,"21.3B (JS, TS, QS)",Territory: Landbetriebe,"Part of bonuses: GemeindeSued, Brixplatz, Preussenpark"
20044,Medieval Battleground,Largest Territories,Territory Cost,"24.1B (JS, TS, QS)",Territory: Justizvollzugsanstalt,"Part of bonuses: GemeindeSued, Preussenpark, AltMoabit"
20044,Medieval Battleground,Market,Belluminkling,"Resources: Tin Bar, Iron Bar, Copper Wire, Zinc Bar",Territory: Bitburger Anleger,"Part of bonuses: VororteNord, Wigandstal, Preunel"
20044,Medieval Battleground,Market,Mixtup,"Resources: Nickel Bar, Barbed Wire, Lead Bar, Copper Bar",Territory: Maisacker,"Part of bonuses: Grunewald, Schwemmufer, Felden"
20044,Medieval Battleground,Mercenary Camp,MercenaryCamp000,Base mercs: 274.5M; Base cost: 64.37,Territory: Myliusgarten,"Part of bonuses: Walden, Friedrichshagen, Nordwind"
20044,Medieval Battleground,Mercenary Camp,MercenaryCamp001,Base mercs: 857.2M; Base cost: 336.01,Territory: Manganwaeldchen,"Part of bonuses: VororteNord, Recklingen, Boxhagen"
20044,Medieval Battleground,Mercenary Camp,MercenaryCamp002,Base mercs: 2.3B; Base cost: 369.65,Territory: Alt Grossziethen,"Part of bonuses: Speckguertel, Waldschloss, TeltowHaupthaus"
20044,Medieval Battleground,Mercenary Camp,MercenaryCamp003,Base mercs: 4.3B; Base cost: 462.53,Territory: Roedern,"Part of bonuses: VororteNord, Wigandstal, Preunel"
20044,Medieval Battleground,Mercenary Camp,MercenaryCamp004,Base mercs: 6.4B; Base cost: 761.07,Territory: Gauklerviertel,"Part of bonuses: Festung, Bastion, Zitadelle"
20044,Medieval Battleground,Mercenary Camp,MercenaryCamp005,Base mercs: 10.5B; Base cost: 898.48,Territory: Astloch,"Part of bonuses: Grunewald, Forellenbach, Felden"
20044,Medieval Battleground,Mercenary Camp,MercenaryCamp006,Base mercs: 47.0B; Base cost: 1475.12,Territory: Hafenlager am Fluss,"Part of bonuses: Festung, FestungsHafen, IndustrieHafenSued"
20044,Medieval Battleground,Meta,Total Armies Required,537.7B,,
20044,Medieval Battleground,Meta,Total Base Army Caches,337.1B,,
20044,Medieval Battleground,Meta,Total Base Mercenaries,71.7B,,
20044,Medieval Battleground,Meta,Total Base Mercenaries Costs,86.8T,,
20044,Medieval Battleground,Meta,Total Base Money Caches,12.3T,,
20044,Medieval Battleground,Meta,Total Base Money Generation Per Sec,2.0M,,
20044,Medieval Battleground,Meta,Total Hospitals Save per Terr,637.3M,,
20044,Medieval Battleground,Meta,Total Hospitals Upgrade Costs,3.9T,,
20044,Medieval Battleground,Meta,Total Powers Available,TWx13 SACx5 SMx5 FCx16 MRx5 FBx5 IMx2 SLx3,,
20044,Medieval Battleground,Meta,Total Territories,389,,
20044,Medieval Battleground,Recipe,Barbed Wire,"Requires: Copper Bar x10, Zinc Bar x2",Territory: Waldbucht,"Part of bonuses: Seewege, Schlachtensee, Schweinefurt"
20044,Medieval Battleground,Recipe,Copper Bar,Requires: Copper x1.4K,Territory: Golliner Pass,"Part of bonuses: Walden, Ahrensfelde, Baumschulenweg"
20044,Medieval Battleground,Recipe,Copper Wire,Requires: Copper Bar x5,Territory: Smetana Platz,"Part of bonuses: VororteNord, Wigandstal, Hagenbeck"
20044,Medieval Battleground,Recipe,Iron Bar,Requires: Iron x2.0K,Bonus: Malchow,Part of bonuses: Walden
20044,Medieval Battleground,Recipe,Lead Bar,Requires: Lead x3.6K,Bonus: PankeTal,Part of bonuses: Flussdelta
20044,Medieval Battleground,Recipe,Nail,"Requires: Iron Bar x12, Zinc Bar x10",Territory: Habitate Rothschild,"Part of bonuses: Festung, Pankow, ZionsKirchplatz"
20044,Medieval Battleground,Recipe,Nickel Bar,Requires: Nickel x2.0K,Bonus: VororteNord,
20044,Medieval Battleground,Recipe,Screw,Requires: Iron Bar x7,Territory: Regerfenn,"Part of bonuses: Friedrichshain, StrausbergerPlatz, Felden"
20044,Medieval Battleground,Recipe,Silicon Bar,Requires: Silicon x5.8K,Territory: Burgzollamt,"Part of bonuses: Festung, FestungsHafen, IndustrieHafenNord"
20044,Medieval Battleground,Recipe,Tin Bar,Requires: Tin x1.5K,Territory: Leichenacker,"Part of bonuses: VororteNord, Recklingen, Erkner"
20044,Medieval Battleground,Recipe,Zinc Bar,Requires: Zinc x2.5K,Territory: Pariser Komunen,"Part of bonuses: VororteNord, Brodenbach, Bernkastel"
20044,Medieval Battleground,Tech Recipe,!MS: Advanced negotiations,Requires: Nickel Bar x18,,
20044,Medieval Battleground,Tech Recipe,!MS: Assert dominance,Requires: Nickel Bar x650,,
20044,Medieval Battleground,Tech Recipe,!MS: Bait and switch tactics,Requires: Nickel Bar x72,,
20044,Medieval Battleground,Tech Recipe,!MS: Basic Marketing,Requires: Copper Bar x141,,
20044,Medieval Battleground,Tech Recipe,!MS: Basic negotiations,Requires: Nickel Bar x12,,
20044,Medieval Battleground,Tech Recipe,!MS: Break a few shins,Requires: Nickel Bar x2.7K,,
20044,Medieval Battleground,Tech Recipe,!MS: Efficient Smelters,Requires: Copper Wire x908,,
20044,Medieval Battleground,Tech Recipe,!MS: Faster Construction,Requires: Iron Bar x1.6K,,
20044,Medieval Battleground,Tech Recipe,!MS: Faster Crafters,Requires: Copper Wire x836,,
20044,Medieval Battleground,Tech Recipe,!MS: Faster Smelters,Requires: Copper Bar x37,,
20044,Medieval Battleground,Tech Recipe,!MS: Hire Actual Doctors,Requires: Screw x656,,
20044,Medieval Battleground,Tech Recipe,!MS: Incentive Program,Requires: Tin Bar x455,,
20044,Medieval Battleground,Tech Recipe,!MS: Intern Salesman,Requires: Tin Bar x10,,
20044,Medieval Battleground,Tech Recipe,!MS: Medicine Refinement,Requires: Barbed Wire x1.4K,,
20044,Medieval Battleground,Tech Recipe,!MS: Prefab Assembly,Requires: Barbed Wire x685,,
20044,Medieval Battleground,Tech Recipe,!MS: Price Collusion,Requires: Iron Bar x14,,
20044,Medieval Battleground,Tech Recipe,!MS: Tell your workers that it's cash,Requires: Copper Wire x3.7K,,
20044,Medieval Battleground,Tech Recipe,!MS: Window display on busy street,Requires: Copper Wire x1.9K,,
20044,Medieval Battleground,Tech Recipe,Barehand Mining,Requires: Copper Bar x205,,
20044,Medieval Battleground,Tech Recipe,Basic Recruitment,Requires: Copper Bar x993,,
20044,Medieval Battleground,Tech Recipe,Better Trucks,Requires: Iron Bar x801,,
20044,Medieval Battleground,Tech Recipe,Bigger Smelter,Requires: Nickel Bar x5.3K,,
20044,Medieval Battleground,Tech Recipe,Bigger Trucks,Requires: Nickel Bar x361,,
20044,Medieval Battleground,Tech Recipe,Billboards,Requires: Copper Bar x2.2K,,
20044,Medieval Battleground,Tech Recipe,Close loopholes,Requires: Nail x130,,
20044,Medieval Battleground,Tech Recipe,College Recruiters,Requires: Barbed Wire x674,,
20044,Medieval Battleground,Tech Recipe,Cost Cutting,Requires: Iron Bar x199,,
20044,Medieval Battleground,Tech Recipe,Craft Craft Craft,Requires: Tin Bar x13.1K,,
20044,Medieval Battleground,Tech Recipe,Craft Dupe,Requires: Nickel Bar x146,,
20044,Medieval Battleground,Tech Recipe,Crunch time,Requires: Lead Bar x2.5K,,
20044,Medieval Battleground,Tech Recipe,Cut Veteran's Benefits,Requires: Zinc Bar x2.1K,,
20044,Medieval Battleground,Tech Recipe,Drafting,Requires: Copper Bar x21,,
20044,Medieval Battleground,Tech Recipe,Drill Sergeant pay cuts,Requires: Zinc Bar x394,,
20044,Medieval Battleground,Tech Recipe,Drills,"Requires: Nickel Bar x1.3K, Iron Bar x6.6K",,
20044,Medieval Battleground,Tech Recipe,Efficient Crafters,Requires: Zinc Bar x796,,
20044,Medieval Battleground,Tech Recipe,Enforce Mandatory draft,"Requires: Barbed Wire x2.9K, Lead Bar x1.2K",,
20044,Medieval Battleground,Tech Recipe,Enforce the Use Tax,Requires: Lead Bar x119,,
20044,Medieval Battleground,Tech Recipe,Headlamps,Requires: Tin Bar x6.5K,,
20044,Medieval Battleground,Tech Recipe,High School Recruiters,Requires: Lead Bar x307,,
20044,Medieval Battleground,Tech Recipe,I WANT YOU posters,Requires: Iron Bar x13.8K,,
20044,Medieval Battleground,Tech Recipe,Increase Sales Tax,Requires: Tin Bar x3.3K,,
20044,Medieval Battleground,Tech Recipe,Increase Taxes on Corporations,"Requires: Tin Bar x1.6K, Copper Bar x4.2K",,
20044,Medieval Battleground,Tech Recipe,Increase Taxes on the Poor,Requires: Silicon Bar x162,,
20044,Medieval Battleground,Tech Recipe,Increase Taxes on the Rich,Requires: Tin Bar x58,,
20044,Medieval Battleground,Tech Recipe,Infrastructure Upgrades,Requires: Tin Bar x777,,
20044,Medieval Battleground,Tech Recipe,Lanterns,Requires: Zinc Bar x381,,
20044,Medieval Battleground,Tech Recipe,Logistics,Requires: Iron Bar x398,,
20044,Medieval Battleground,Tech Recipe,Mandatory draft,Requires: Iron Bar x3.3K,,
20044,Medieval Battleground,Tech Recipe,Mega TNT,Requires: Silicon Bar x332,,
20044,Medieval Battleground,Tech Recipe,Middle School Recruiters,"Requires: Screw x1.4K, Zinc Bar x7.6K",,
20044,Medieval Battleground,Tech Recipe,Mine Carts,Requires: Iron Bar x161,,
20044,Medieval Battleground,Tech Recipe,Mother Trucker,Requires: Screw x648,,
20044,Medieval Battleground,Tech Recipe,Offer Veteran Benefits,Requires: Silicon Bar x160,,
20044,Medieval Battleground,Tech Recipe,Pickaxes,Requires: Copper Bar x562,,
20044,Medieval Battleground,Tech Recipe,Quantum Cloning,Requires: Nail x260,,
20044,Medieval Battleground,Tech Recipe,Radio Commercials,Requires: Iron Bar x7,,
20044,Medieval Battleground,Tech Recipe,Smelt Dupe,Requires: Nickel Bar x36,,
20044,Medieval Battleground,Tech Recipe,Smelt Smelt Smelt,Requires: Copper Bar x17.2K,,
20044,Medieval Battleground,Tech Recipe,Soldier Cloning,Requires: Nail x65,,
20044,Medieval Battleground,Tech Recipe,Something about Trucks,Requires: Lead Bar x126,,
20044,Medieval Battleground,Tech Recipe,TNT,Requires: Lead Bar x626,,
20044,Medieval Battleground,Tech Recipe,TV Commercials,Requires: Copper Bar x8.3K,,
20044,Medieval Battleground,Tech Recipe,Tariffs,Requires: Zinc Bar x3.7K,,
20044,Medieval Battleground,Tech Recipe,Torches,Requires: Tin Bar x236,,
20045,Aklog World,Dig Sites,Dig Site 2023994868,Cost: 2.0B; Time: 22 hours; Type: p98 e02,Territory: Taleisin,"Part of bonuses: The Empire of Goblins, Taleisin A, Taleisin B, Taleisin C, Taleisin D, Taleisin E, Goblins Cities"
20045,Aklog World,Dig Sites,Dig Site 5051470787,Cost: 5.1B; Time: 23 hours; Type: c52 u48,Territory: Budulenagama,"Part of bonuses: The Mystical Minotaurs, Trog'drath C"
20045,Aklog World,Dig Sites,Dig Site 7927704968,Cost: 7.9B; Time: 8 hours; Type: c100,Territory: Oushini,"Part of bonuses: The Dynasty of Vampires, Griket C"
20045,Aklog World,Dig Sites,Dig Site 13908066385,Cost: 13.9B; Time: 25 hours; Type: c47 u53,Territory: Masida,"Part of bonuses: The Mystical Minotaurs, Degrik E"
